"Find people","Company Name","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile"
,"Black Rock Capital","Kostantin","Stambolov   ","Kostantin Stambolov   ","Founder","Sofia, Sofia City, Bulgaria","blackrockcapital.bg","https://www.linkedin.com/in/kostantin/"
,"HR Technology Advice","Chris","Harvey","Chris Harvey","Chief Research Officer","Fort Lauderdale, Florida, United States","hrtechnologyadvice.com","https://www.linkedin.com/in/chris-harvey-a04323/"
,"CAREDIFY","Abdelhamid","Chaoua","Abdelhamid Chaoua","General Manager","ولاية مدنين تونس","caredify.net","https://www.linkedin.com/in/abdelhamid-chaoua-b0b50a187/"
,"Ufanisi Africa","NIYONGABO","Claude","NIYONGABO Claude","Burundi Director","Bujumbura Mairie, Burundi","ufanisiafrica.com","https://www.linkedin.com/in/niyongabo-claude-ba3a4b11a/"
,"YourStory Media","Jarshad","NK","Jarshad NK","Editor-in-Chief, YourStory","Chennai, Tamil Nadu, India","yourstory.com","https://www.linkedin.com/in/jarshadnk/"
,"Day Out With The Kids Limited","JAMES","MORGAN","JAMES MORGAN","Chief Executive Officer (CEO)","Solihull, England, United Kingdom","dayoutwiththekids.co.uk","https://www.linkedin.com/in/james-morgan-5447737/"
,"Swiftly","Justin","Winter","Justin Winter","VP of Growth","San Francisco, California, United States","swiftly.com","https://www.linkedin.com/in/justincwinter/"
,"Dream11","Sahil","Sharma","Sahil Sharma","Software Developer","Gurugram, Haryana, India","dream11.com","https://www.linkedin.com/in/sahil-sharma-b95a63182/"
,"Tech Mercury Services","Rishank","S Chaudhary","Rishank S Chaudhary","CEO","New Delhi, Delhi, India","techmercuryservices.com","https://www.linkedin.com/in/therishank/"
,"Dataholds","Alex","Pereira","Alex Pereira","Analytics Enginner","Elói Mendes, Minas Gerais, Brasil","dataholds.com","https://www.linkedin.com/in/alex-pereira-14b798169/"
,"Moojo.id","Raphael","Cohen","Raphael Cohen","Co-founder & CEO","Tel Aviv District, Israel","moojo.id","https://www.linkedin.com/in/raphco/"
,"AiBL Media Limited","Terry","O'Dwyer","Terry O'Dwyer","Co-Founder","London, England, United Kingdom","aiblmedia.com","https://www.linkedin.com/in/terenceodwyer/"
,"EMIC","Mariano","Hunkeler","Mariano Hunkeler","Co-Founder","Argentina","emic.io","https://www.linkedin.com/in/mariano-hunkeler-25480338/"
